269;;;Adheera;अधीर;a tremendous Longing, a very intense Desire;0;1;Sanskrit;OD;MW;*;
270;;;Adheerā;अधीरा;Lightning;0;1;Sanskrit;MW;;;
271;Adhi-;अधि-;Adhi-;अधि-;"Over; Above";0;0;Sanskrit;MW;;;
272;Adhibhu ;अधिभू;;;Master;0;1;Sanskrit;MW;;;
273;Adhibhuj;;Adhibhuja;;to Enjoy;0;1;Sanskrit;MW;;;
274;Adhibhūta;अधिभूत;Adhibhūta;अधिभूत;Supreme Spirit, Nature;0;1;Sanskrit;MW;;;
275;Adhideva;अधिदेव;;;"a great God; a Supreme Deity";0;1;Sanskrit;OD;MW;*;
276;;;Adhidevatā;अधिदेवता;"a great Goddess; a Supreme Deity";0;1;Sanskrit;MW;;;
277;Adhidhā;;Adhidhā;;"to Give; to Share";0;1;Sanskrit;MW;;;
278;Adhigā;;Adhigā;;to Learn;0;1;Sanskrit;MW;;;
279;Adhigam;;Adhigam;;"to Go to; to Approach";0;1;Sanskrit;MW;;;
280;Adhigama;अधिगम;Adhigama;अधिगम;becoming a Master;0;1;Sanskrit;MW;;;
281;Adhigata;अधिगत;Adhigata;अधिगत;Found, learnt;0;1;Sanskrit;MW;;;
282;Adhiguna;अधिगुण;Adhiguna;अधिगुण;having superior Qualities;0;1;Sanskrit;MW;;;
283;Adhija;अधिज;Adhija;अधिज;Born;0;1;Sanskrit;MW;;;
284;Adhijan;;Adhijan;;to be Born  ;0;1;Sanskrit;MW;;;
285;Adhijanan;अधिजनन;Adhijanana;अधिजनन;Birth;0;1;Sanskrit;MW;;;
286;Adhika;अधिक;Adhika;अधिक;"Abundant; Excellent";0;1;Sanskrit;MW;;;
287;Adhikam;अधिकम्;Adhikam;अधिकम्;More, much, exceedingly;0;1;Sanskrit;MW;;;
288;Adhikāra;अधिकार;Adhikāra;अधिकार;"Royalty; Authority";0;1;Sanskrit;MW;;;also: Adhikaara
289;Adhikram;;Adhikram;;to Ascend ;0;1;Sanskrit;MW;;;
290;Adhikreed;;Adhikreed;;"to Play; to Dance";0;1;Sanskrit;MW;;;
291;Adhikri;;Adhikri;;to Aim at;0;1;Sanskrit;MW;;;
292;Adhilokam;अधिलोकम्;Adhilokam;अधिलोकम्;on the Universe;0;1;Sanskrit;MW;;;
293;;;Adhimātra;;Superior  ;0;1;Sanskrit;SD;;;
294;Adhinātha;अधिनाथ;;;Supreme Lord;0;1;Sanskrit;MW;;;also: Adhinaatha
295;Adhipā;अधिपा;;;King, Protector;0;1;Sanskrit;MW;;;also: Adhipaa
296;Adhipati;अधिपति;;;Lord;0;1;Sanskrit;MW;;;
297;;;Adhipatnī;अधिपत्नी;Queen;0;1;Sanskrit;MW;;;also: Adhipatnee
298;Adhipūrusha;अधिपूरुष;;;the Supreme Spirit;0;1;Sanskrit;MW;;;also: Adhipoorusha
299;;;Adhīrā;अधीरा;Quick, Lightning;0;1;Sanskrit;MW;;;also: Adheeraa
300;Adhirāj;अधिराज्;Adhirājnī;अधिराज्ञी;Supreme King, Emperor, Supreme Queen, Empress;0;1;Sanskrit;MW;;;also: Adhiraaj / Adhiraajnee
301;Adhirājya;अधिराज्य;Adhirājya;अधिराज्य;Empire;0;1;Sanskrit;MW;;;also: Adhiraajya
302;Adhiroha;अधिरोह;Adhiroha;अधिरोह;Ascent;0;1;Sanskrit;MW;;;
303;Adhish;;Adhish;;to Seek;0;1;Sanskrit;MW;;**;
304;Adhisha;अधीश;;;Lord, Master;0;1;Sanskrit;MW;;;
305;;;Adhistri;अधिस्त्रि;Superior Woman;0;1;Sanskrit;MW;;;
306;Adhishvara;अधीश्वर;;;Emperor;0;1;Sanskrit;MW;;;
307;;;Adhishvarī;;Empress;0;1;Sanskrit;Sp;;;also: Adhishvaree
308;Adhita;अधीत;Adhita;अधीत;Learned;0;1;Sanskrit;MW;;;
309;;;Adhiti;अधीति;Study;0;1;Sanskrit;MW;;;
310;Adhivas;;Adhivasa;अधिवास;Perfume;0;1;Sanskrit;MW;;;
311;Adhiveera;अधिवीर;;;great Hero ;0;1;Sanskrit;MW;;;
312;Adhivirāj;;Adhivirāj;;exceedingly Bright;0;1;Sanskrit;MW;;;
313;Adhiyā;;Adhiyā;;to Escape;0;1;Sanskrit;MW;;;
314;Adhīyāna;अधीयान;Adhīyāna;अधीयान;Studying;0;1;Sanskrit;MW;;;also: Adhiyaana
315;Adhīyat;अधीयत्;Adhīyat;अधीयत्;Remembering;0;1;Sanskrit;MW;;;also: Adheeyat
316;Adhri;अध्रि;Adhri;अध्रि;Irresistible;0;1;Sanskrit;MW;;;
317;Adhrija;अध्रिज;;;Irresistible;0;1;Sanskrit;MW;;;
318;Adhrita;अधृत;Adhrita;अधृत;Unrestrained, Uncontrolled;0;1;Sanskrit;MW;;;
319;Adhruva;अध्रुव;Adhruvā;;Impermanent;0;1;Sanskrit;MW;;;
320;Adhunā;अधुना;Adhunā;अधुना;at This Time, Now ;0;1;Sanskrit;MW;;;
321;Adhvaga;;Adhvagā;अध्वग;Travelling;0;1;Sanskrit;MW;;;
322;Adhvagat;अध्वगत्;Adhvagat;अध्वगत्;Traveller;0;1;Sanskrit;MW;;;
323;Adhvan;अध्वन्;Adhvan;अध्वन्;Journey, Way, Method;0;1;Sanskrit;MW;;;
324;Adhvānta;अध्वान्त;Adhvānta;अध्वान्त;Twilight;0;1;Sanskrit;MW;;;also: Adhvaanta
325;Adhvara;अध्वर;Adhvara;अध्वर;Sky, Air;0;1;Sanskrit;MW;;;
326;Adhvaram;;Adhvaram;;Sky, Air;0;1;Sanskrit;MW;;;
327;Adhya;;;;name of Shiva, the Original, the First;0;1;Sanskrit;TS;;;
328;Adhyaksha;अध्यक्ष;Adhyakshā;;Observable;0;1;Sanskrit;MW;;;
329;Adhyāpak;अध्यापक;;;Teacher;0;1;Sanskrit;OB;MW;;also: Adhyaapaka
330;;;Adhyāpika;अध्यापिका;Teacher;0;1;Sanskrit;MW;;;also: Adhyaapikaa
331;Adhyāsa;अध्यास;Adhyāsa;अध्यास;False Identification;0;1;Sanskrit;OB;SD;;also: Adhyaasa. Add: 'Veet' or 'Mukta' 
332;Adhyāsin;अध्यासिन्;Adhyāsin;अध्यासिन्;Sitting down;0;1;Sanskrit;MW;;;also: Adhyaasin
333;Adhyātma;अध्यात्म;Adhyātma;अध्यात्म;Supreme Spirit, Transcendental;0;1;Sanskrit;MW;;;also: Adhyaatma
334;Adhyātmam;अध्यात्मम्;;;the Supreme Spirit;0;1;Sanskrit;MW;;;also: Adhyaatman
335;Adhyayan;अध्ययन;Adhyayana;अध्ययन;Studying;0;1;Sanskrit;OB;MW;;
336;Adhyeti;अध्येति;Adhyeti;अध्येति;Observe and Understand, to Learn;0;1;Sanskrit;MW;;;
337;Adil;عادل;Adila ;;Equal Eyed, Justice, fair;0;1;Arabic;OD;Onl;*;(Sufi)
338;Adīna;अदीन;Adīna;अदीन;"Noble-Minded; Richness";0;1;Sanskrit;OD;MW;*;also: Adeena
339;;;Aditi;अदिति;Freedom, Boundless, Goddess of Infinity;0;1;Sanskrit;MW;;;
340;;;Aditri;अदित्री;Goddess Lakshmi, Highest Honour;0;1;Hindi;HD;;;
341;Adl;العدل;Adla;;God, the Just;0;1;Arabic;99N;;;(Sufi)
342;Admani;अद्मनि;;;Fire;0;1;Sanskrit;MW;;;
343;Admi;आदमी;;;"the First man, Adam; the Earth";0;1;Hindi;OD;HD;*;
344;Adosh;;Adosha;अदोष;Innocent, faultless, guiltless;0;1;Sanskrit;MW;;;
345;Adreshya;अद्रेश्य;Adreshya;अद्रेश्य;Invisible;0;1;Sanskrit;MW;;;
346;Adri;अद्रि;;;Rock, Mountain;0;1;Sanskrit;MW;;;
347;;;Adrijā;अद्रिजा;Goddess Parvati ;0;1;Sanskrit;MW;;;also: Adrijaa
348;;;Adrikā;;Female Deity, an Apsara;0;1;Sanskrit;MW;;;also: Adrikaa
349;;;Adrikīlā;अद्रिकीला;the Earth;0;1;Sanskrit;MW;;;also: Adrikeelaa
350;Adrirāj;अद्रिराज्;;;Lord of Mountains, the Himalaya;0;1;Sanskrit;MW;;;also: Adriraaj
351;Adrindra;अद्रीन्द्र;;;Lord of Mountains, the Himalaya;0;1;Sanskrit;MW;;;
352;Adripati;अद्रिपति;;;Lord of Mountains, the Himalaya;0;1;Sanskrit;MW;;;
353;Adrisha;अद्रीश;;;Lord of Mountains, the Himalaya;0;1;Sanskrit;MW;;;
354;Adrishta;;Adrishta;;Invisible, Luck, unseen Fortune;0;1;Sanskrit;MW;SD;;
355;Adrogha;अद्रोघ;Adrogha;अद्रोघ;True, Free from Falsehood;0;1;Sanskrit;MW;;;
356;Aduva;अडुव;;;a Boat;0;1;Sanskrit;MW;;;
357;Advaita;अद्वैत;Advaita;अद्वैत;"Non-Duality; Ultimate State of Consciousness ";0;1;Sanskrit;OD;MW;**;
358;Advaitam;;;;Non-duality, the Ultimate Truth;0;1;Sanskrit;MW;;;
359;Advaya;अद्वय;Advaya;अद्वय;Unique, Unity, Non-Duality;0;1;Sanskrit;MW;;;
360;Advayam;;Advayam;;Unity, non-duality, the ultimate truth;0;1;Sanskrit;MW;;;
361;Advayas;अद्वयस्;Advayas;अद्वयस्;Free from Duality;0;1;Sanskrit;MW;;;
362;Advayat;अद्वयत्;Advayat;अद्वयत्;Free from Duality;0;1;Sanskrit;MW;;;
363;Advitīya;अद्वितीय;Advitīya;अद्वितीय;Unique;0;1;Sanskrit;MW;;;also: Adviteeya
364;Adya;अद्य;Adya;अद्य;Today;0;1;Sanskrit;MW;;;
365;;;Adyadina;अद्यदिन;This very Day;0;1;Sanskrit;MW;;;
366;Adyaiva;अद्यैव;Adyaiva;अद्यैव;This very Day;0;1;Sanskrit;MW;;;
367;Adyapi;अद्यापि;Adyapi;अद्यापि;just Now, the Present Time;0;1;Sanskrit;MW;;;
368;Adyatana;अद्यतन;Adyatana;अद्यतन;Nowadays, Modern;0;1;Sanskrit;MW;;;
369;;;Adyatanī;अद्यतनी;action done Today;0;1;Sanskrit;MW;;;also: Adyatanee
370;Adyatva;अद्यत्व;Adyatva;अद्यत्व;the Present Time;0;1;Sanskrit;MW;;;
371;Adveshtri;अद्वेष्टृ;;;a Friend, not an enemy;0;1;Sanskrit;MW;;;
372;Afuww;العفو;;;God, the Pardoner;0;1;Arabic;99N;;;(Sufi)
373;Agada;अगद;Agada;अगद;"Healthy, free from disease; Magic Jewel";0;1;Sanskrit;MW;;;
374;Agādha;;Agādhā;;Deep Water, unfathomable;0;1;Sanskrit;MW;;;
375;;;Agajā;अगज;Goddess Parvati, daughter of Himalayas;0;1;Sanskrit;MW;;;also: Agajaa
376;Agama;अगम;Agama;अगम;Mountain, unmovable, unfathomable;0;1;Sanskrit;OD;MW;*;
377;Agamas;;Agamas;;"Mountain; Tree";0;1;Sanskrit;MW;;;
378;Agāra;आगार;;;House, a Temple;0;1;Sanskrit;OD;MW;*;also: Agaara
379;Agarva;अगर्व;Agarva;अगर्व;Free from Pride;0;1;Sanskrit;MW;;*;
380;Agatyā;अगत्या;Agatyā;अगत्या;Unavoidable;0;1;Sanskrit;MW;;;also: Agatyaa
381;Ageeta;अगीत;Ageeta;अगीत;Unsung;0;1;Sanskrit;MW;;;
382;Ageh;;Ageha     ;;Homeless;0;1;Sanskrit;OD;MW;*;
383;Agendra;;;;Himalyan Mountain;0;1;Hindi;HD;;;
384;;;Ageya;;that which cannot be Sung;0;1;Sanskrit;OD;Sp;*;
385;;;Aggeya;;Unknowable;0;1;Hindi;OD;;*;Possibly Bengali
386;Agira;अगिर;;;the Sun, Fire;0;1;Sanskrit;MW;;;
387;Agiyari;;Agiyari;;Fire Temple of the Zoroastrians;0;1;Parsi;OB;Onl;;
388;Agni;;Agni;अग्नि;God or Goddess of Fire ;0;1;Sanskrit;OD;MW;***;
389;Agnibeeja;अग्निबीज;Agnibeeja;अग्निबीज;Gold, seed of fire;0;1;Sanskrit;MW;;;
390;Agnibha ;अग्निभ;Agnibha ;अग्निभ;Gold, shining like fire;0;1;Sanskrit;MW;;;
391;Agnideepta;अग्निदीप्त;Agnideepta;अग्निदीप्त;Blazing, glowing, afire;0;1;Sanskrit;MW;;;
392;Agnideva;अग्निदेव;Agnidevī;अग्निदेवी;Fire God or Goddess;0;1;Sanskrit;MW;;;
393;Agnija;अग्निज;Agnija;अग्निज;Fire-Born;0;1;Sanskrit;MW;;;
394;Agnikana;अग्निकण;;;Spark of Fire;0;1;Sanskrit;MW;;;
395;;;Agnikrīda;अग्निक्रीडा;Fireworks, 'Fire-Sport';0;1;Sanskrit;MW;;;
396;Agniman;अग्निमन्;;;Fieriness;0;1;Sanskrit;MW;;;
397;Agnimani;अग्निमणि;;;Sun-stone;0;1;Sanskrit;MW;;;
398;Agnimaya;अग्निमय;Agnimaya;अग्निमय;Fiery;0;1;Sanskrit;MW;;;
399;Agniparvata;अग्निपर्वत;Agniparvata;अग्निपर्वत;Volcano, fire-mountain;0;1;Sanskrit;MW;;;
400;;;Agnishikha;अग्निसिख;Flame of Fire, arrow;0;1;Sanskrit;MW;;;
401;Agnitejas;अग्नितेजस्;Agnitejas;अग्नितेजस्;having the Energy of Fire;0;1;Sanskrit;MW;;;
402;Agnivāna;अग्निवाण;;;Fiery Arrow;0;1;Sanskrit;MW;;;also: Agnivaana
403;Agnividyā;अग्निविद्या;Agnividyā;अग्निविद्या;Science of Fire;0;1;Sanskrit;OB;Sp;;also: Agnividyaa
404;Agochara;अगोचर;Agochara;अगोचर;Invisible, Imperceptible, Unknown;0;1;Sanskrit;OD;MW;*;
405;Agrāhyah;अग्राह्यः;;;He who is not perceived sensually, Vishnu;0;1;Sanskrit;TV;;;also: Agraahyah. 55/1000 names of Vishnu
406;Agranī;अग्रणी;Agranī;अग्रणी;Foremost, leader;0;1;Sanskrit;SD;;;also: Agranee
407;Agransu;;;;Focal point, tip of Ray of Light;0;1;Sanskrit;MW;;;
408;Agregu;अग्रेगू;Agregu;अग्रेगू;Water Moving forwards;0;1;Sanskrit;MW;;;
409;Agrima;अग्रिम;Agrima;अग्रिम;Preceding;0;1;Sanskrit;MW;;;
410;Agriya;अग्रिय;Agriya;अग्रिय;Foremost, Best;0;1;Sanskrit;MW;;;
411;Agupta;अगुप्त;Agupta;अगुप्त;Unhidden, Open;0;1;Sanskrit;MW;;;
412;Agyān;अज्ञान;Agyāna;अज्ञान;Ignorance, Unknowing;0;1;Hindi;OD;HD;*;also: Agyaan
413;Aha;अह;Aha;अह;Certainly, 'it is True.';0;1;Sanskrit;MW;;;
414;Ahad;الاحد;Ahada;;God, the One, All Inclusive, Indivisible;0;1;Arabic;99N;;*;(Sufi)
415;Ahammāna;अहम्मान;;;Egotism;0;1;Sanskrit;MW;;;also: Ahammaana. Add: 'Veet' or 'Mukta'
416;Ahankār;;Ahankāra;अहंकार;Egotism;0;1;Sanskrit;MW;;;also: Ahankaara. Add: 'Veet' or 'Mukta'
417;;;Ahantā;अहंता;Self-consciousness;0;1;Sanskrit;MW;;;also: Ahantaa
418;;;Ahanti;;Indestructible;0;1;Sanskrit;MW;;;
419;Ahar;अहर्;Ahar;अहर्;Day, Festival day;0;1;Sanskrit;MW;;;
420;Aharahar;अहरहर्;Aharahar;अहरहर्;Day by day;0;1;Sanskrit;MW;;;
421;Ahardivi;अहर्दिवि;Ahardivi;अहर्दिवि;Day by day;0;1;Sanskrit;MW;;;
422;Aharmani;अहर्मणि;;;the Sun, 'Jewel of the Day';0;1;Sanskrit;MW;;;
423;Aharpati;अहर्पति;;;the Sun, 'Lord of the Day';0;1;Sanskrit;MW;;;
424;Ahaschara;अहश्चर;;;Daytime Mover,' name of Shiva;0;1;Sanskrit;TS;MW;;
425;Ahaskara;अहस्कर;;;Sun, ‘Producing the Day’;0;1;Sanskrit;MW;;;
426;Aheena;अहीन;Aheena;अहीन;Unimpaired, Whole, Entire, Full;0;1;Sanskrit;MW;;;
427;Ahi;अहि;;;Snake;0;1;Sanskrit;MW;;;
428;Ahichakra;अहिचक्र;;;Serpent-chakra;0;1;Sanskrit;MW;;;
429;Ahima;अहिम;Ahimā;;Not cold, Hot;0;1;Sanskrit;MW;;;
430;;;Ahimsā;अहिंसा;Non-Violence, non-injuring, Reverence for life;0;1;Sanskrit;OD;MW;*;also: Ahimsaa
431;Ahīndra;अहीन्द्र;;;Lord of Serpents, Snakes;0;1;Sanskrit;MW;;;also: Aheendra
432;Ahipati;अहिपति;;;Lord of Serpents, Snakes;0;1;Sanskrit;MW;;;
433;Ahīshvara;अहीश्वर;;;Lord of Serpents, Snakes;0;1;Sanskrit;MW;;;also: Aheeshvara
434;Ahoratna;;;;Sun, ‘Jewel of the Day’;0;1;Sanskrit;MW;;;
435;Ahraya;अह्रय;Ahraya;अह्रय;Bold, conscious of one’s Power;0;1;Sanskrit;MW;;;
436;Ahri;;Ahri;;Bold, conscious of one’s Power;0;1;Sanskrit;MW;;;
437;;;Ahrī;अह्री;Shamelessness;0;1;Sanskrit;MW;;;also: Ahree
438;Ahrika;अह्रीक;;;Shameless beggar, Buddhist mendicant or sannyasin;0;1;Sanskrit;MW;;;
439;Ahruta;अह्रुत;Ahruta;अह्रुत;Straight;0;1;Sanskrit;MW;;;
440;Ahura;अहुर;;;Internal Fire, Fire in the Belly;0;1;Sanskrit;MW;;*;
441;Ahura;اهورا ;;;Light ;0;1;Persian;Onl;;;(Zoroastrianism)
442;Aidha;ऐध;Aidha;ऐध;Flame, Power;0;1;Sanskrit;MW;;;
443;Aihika;ऐहिक;Aihika;ऐहिक;Worldly, of this World;0;1;Sanskrit;MW;;;
444;Aika;;Aika;;Oneness;0;1;Sanskrit;MW;;*;
445;Aikabhāvya;;Aikabhāvya;;the state of Being One;0;1;Sanskrit;MW;;;
446;Aikadhyam;;Aikadhyam;;Once, Together at same time;0;1;Sanskrit;MW;;;
447;Aikakālya;;Aikakālya;;Unity of Time;0;1;Sanskrit;MW;;;
448;Aikanta;;Aikanta;;Aloneness, Absoluteness;0;1;Sanskrit;OD;MW;*;
449;Aikāntika;;Aikāntikī;;Absolute, Complete;0;1;Sanskrit;MW;;;
450;Aikāntya;;Aikāntya;;Absoluteness;0;1;Sanskrit;MW;;;
451;Aikātmya;;Aikātmya;;Oneness, Oneness with Supreme Spirit, Unity of the Soul;0;1;Sanskrit;MW;;;
452;Aikārthya;;Aikārthya;;One Aim, Oneness of Intention;0;1;Sanskrit;MW;;;
453;Aikāgrya;;Aikāgrya;;Concentration on one object;0;1;Sanskrit;OD;MW;*;Misspelled as: Aikrago
454;Aikya;ऐक्य;Aikya;ऐक्य;Oneness and Harmony with the Universe;0;1;Sanskrit;MW;;*;
455;Aikyam;;Aikyam;;Oneness and Harmony with the Universe;0;1;Sanskrit;MW;;;
456;Ailaba;ऐलब;Ailaba;ऐलब;Roaring;0;1;Sanskrit;MW;;;
457;Ailayīt;;Ailayīti;;to keep Still, keep Quiet;0;1;Sanskrit;MW;;;
458;Aileya;;;;Planet Mars;0;1;Sanskrit;MW;;;
459;Aililat;;Aililati;;to keep Still, keep Quiet;0;1;Sanskrit;MW;;;
460;Aindava;ऐन्दव;Aindavī;ऐन्दवी;Lunar, like the Moon;0;1;Sanskrit;MW;;;also: (f) Aindavee
461;Aindriya;ऐन्द्रिय;Aindriya;ऐन्द्रिय;Relating to the Senses, Sensual;0;1;Sanskrit;MW;;*;
462;Aindriyam ;;Aindriyam ;;World of Senses, Sensual Pleasure;0;1;Sanskrit;MW;;;
463;Airanmada;ऐरंमद;Airanmada;ऐरंमद;Sheet Lightning;0;1;Sanskrit;MW;;;
464;Airāvata;ऐरावत;;;Mythical Serpent, 'produced from ocean';0;1;Sanskrit;MW;;;also: Airaavata
465;Aishvara;ऐश्वर;Aishvarī;;Majestic, Powerful;0;1;Sanskrit;MW;;;
466;Aishvaram;;Aishvaram;;Power;0;1;Sanskrit;MW;;;
467;Aishvarya;ऐश्वर्य;Aishvarya;ऐश्वर्य;Sovereignty, Power, Superhuman Powers;0;1;Sanskrit;MW;;;
468;Aishwarya;;Aishwarya;;Luxury, Glory, Grandeur, Majesty, Superhuman power;0;1;Hindi;OD;HD;*;
469;Aishya;ऐश्य;Aishya;ऐश्य;Power;0;1;Sanskrit;MW;;;
470;Aja;;;;Aries Zodiac sign;0;1;Sanskrit;MW;;;
471;Aja;अज;Aja;अज;"Unborn; name of Shiva";0;1;Sanskrit;OD;MW, TS;**;
472;Ajad;;Ajada;अजड;Alive, not inanimate;0;1;Sanskrit;MW;;;
473;Ajagava;अजगव;;;Shiva’s Bow;0;1;Sanskrit;MW;;;
474;;;Ajala;अजल;the Earth;0;1;Hindi;HD;;;
475;Ajana;अजन;;;God, Brahma the instigator;0;1;Sanskrit;MW;;;
476;Ajanatā;;Ajanatā;;to be Born;0;1;Sanskrit;MW;;;
477;;;Ajani;अजनि;a Path;0;1;Sanskrit;MW;;;
478;Ajara;अजर;Ajara;अजर;always Young;0;1;Sanskrit;MW;;*;
479;;;Ajarā;;name of River Sarasvati, always young;0;1;Sanskrit;MW;;;
480;Ajaram;अजरम्;Ajaram;अजरम्;Ageless;0;1;Sanskrit;MW;;;
481;Ajarya;अजर्य;Ajarya;अजर्य;Friendship, non decaying, always young;0;1;Sanskrit;MW;;;
482;Ajasra;अजस्र;Ajasra;अजस्र;Perpetual, Forever ;0;1;Sanskrit;MW;;;
483;Ajasram;अजस्रम्;Ajasram;अजस्रम्;Perpetually;0;1;Sanskrit;MW;;;
484;Ajāta;अजात;Ajāta;अजात;Unborn, not yet Born;0;1;Sanskrit;OD;MW;**;alsio: Ajaata
485;;;Ajathya;अजथ्या;Yellow Jasmine;0;1;Sanskrit;MW;;;
486;Ajay;;Ajaya;अजय;Unconquerable, that which cannot be conquered, Invincible;0;1;Sanskrit;OD;MW;*;
487;Ajeej;;Ajeeja;;Friend ;0;1;Arabic;OD;;*;Prob. error for Azeez (99 names of Allah, the Mighty) 
488;Ajeya;अजेय;Ajeya;अजेय;Unconquerable, Invincible;0;1;Sanskrit;MW;;;or Aziz (esteemed) or Ajeej = Hajj 
489;Ajihma;अजिह्म;Ajihma;अजिह्म;Honest, Straight;0;1;Sanskrit;MW;;;or Ajeej is 'setting ablaze'. Friend = Khalil, Rafeek 
490;Ajihmaga;अजिह्मग;Ajihmaga;अजिह्मग;Arrow, going straight;0;1;Sanskrit;MW;;;
491;Ajīkava;अजीकव;Ajīkava;अजीकव;Shiva's  Bow;0;1;Sanskrit;;;;also: Ajeekava
492;Ajira;अजिर;Ajira;अजिर;Agile, Quick;0;1;Sanskrit;MW;;;
493;Ajita;अजित;Ajita;अजित;Invincible, Unsurpassed;0;1;Sanskrit;OD;MW;*;
494;Ajitabh;;;;one who has Conquered the Sky;0;1;Hindi;HD;;;
495;;;Ajjū;अज्जू;a Mother;0;1;Sanskrit;MW;;;
496;Ajra;अज्र;;;a Field;0;1;Sanskrit;MW;;;
497;Aka;;Aka;;Pain, Unhappiness;0;1;Sanskrit;MW;;;Add: 'Veet' or 'Mukta'
498;Akala;;Akala;;Entire, not in parts;0;1;Sanskrit;MW;;;
499;Akāl;;Akāla;अकाल;Timelessness, Deathlessness, Night;0;1;Sanskrit;OD;MW;*;also: Akaala
500;Akalayati;आकल्;Akalayati;आकल्;Observe, Examine;0;1;Sanskrit;MW;;;
501;Akalka;अकल्क;Akalka;अकल्क;Purity, Free from Impurity;0;1;Sanskrit;MW;;;
502;;;Akalkā;अकल्का;Moonlight;0;1;Sanskrit;MW;;;
503;Akalkala;;Akalkala;;Honourable;0;1;Sanskrit;MW;;;
504;Akalkana;अकल्कन;Akalkana;अकल्कन;Honourable;0;1;Sanskrit;MW;;;
505;;;Akalkatā;अकल्कता;Honesty;0;1;Sanskrit;MW;;;also: Akalkataa
506;Akalpa;अकल्प;Akalpā;;Uncontrolled, without rules;0;1;Sanskrit;MW;;;
507;Akalpita;अकल्पित;Akalpita;अकल्पित;"Genuine; Natural, not artificial";0;1;Sanskrit;MW;;;
508;Akām;;Akāmā;;without Desire;0;1;Sanskrit;MW;;*;
509;Akāmin;अकामिन्;Akāmin;अकामिन्;without Desire;0;1;Sanskrit;MW;;;also: Akaamin
510;Akampa;;;;Non-Wavering;0;1;Sanskrit;OD;MW;*;
511;Akampita;अकम्पित;Akampita;अकम्पित;Firm, unshaken;0;1;Sanskrit;MW;;;
512;Akantaka;अकण्टक;Akantaka;अकण्टक;Free from troubles, Thornless;0;1;Sanskrit;MW;;;
513;Akara;अकर;;;Actionless, name of Shiva;0;1;Sanskrit;TS;MW;;
514;Akāra;;;;the First Letter, 'a';0;1;Sanskrit;SD;;;
515;Akarana;अकरण;Akarana;अकरण;Actionless;0;1;Sanskrit;MW;;;
516;Akārana;अकारण;Akārana;अकारण;Causeless;0;1;Sanskrit;MW;;;
517;Akaranam;अकारणम्;Akaranam;अकारणम्;Causeless;0;1;Sanskrit;MW;;;
518;Akarm;;Akarma;;Inaction;0;1;Sanskrit;OD;SD;**;
519;Akarman;अकर्मन्;Akarman;अकर्मन्;Inaction;0;1;Sanskrit;MW;;;
520;Akashmāt;अकस्मात्;;;by Chance, Suddenly;0;1;Sanskrit;SD;MW;;also: Akashmaat
521;Akathya;अकथ्य;Akathya;अकथ्य;Unutterable, that which cannot be Spoken;0;1;Sanskrit;MW;;;
